Keyword,Timestamp,SourceService,SourceFile,RelativePath,IsGoogleSideRecord,IsDriveRelated,Snippet
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1372.JPG,Takeout/Drive/Pictures/2011/204_1372.JPG,Yes,Yes,Filename/path hit only: 204_1372.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1373.JPG,Takeout/Drive/Pictures/2011/204_1373.JPG,Yes,Yes,Filename/path hit only: 204_1373.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1374.JPG,Takeout/Drive/Pictures/2011/204_1374.JPG,Yes,Yes,Filename/path hit only: 204_1374.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1375.JPG,Takeout/Drive/Pictures/2011/204_1375.JPG,Yes,Yes,Filename/path hit only: 204_1375.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1376.JPG,Takeout/Drive/Pictures/2011/204_1376.JPG,Yes,Yes,Filename/path hit only: 204_1376.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1377.JPG,Takeout/Drive/Pictures/2011/204_1377.JPG,Yes,Yes,Filename/path hit only: 204_1377.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1378.JPG,Takeout/Drive/Pictures/2011/204_1378.JPG,Yes,Yes,Filename/path hit only: 204_1378.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1379.JPG,Takeout/Drive/Pictures/2011/204_1379.JPG,Yes,Yes,Filename/path hit only: 204_1379.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1380.JPG,Takeout/Drive/Pictures/2011/204_1380.JPG,Yes,Yes,Filename/path hit only: 204_1380.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1381.JPG,Takeout/Drive/Pictures/2011/204_1381.JPG,Yes,Yes,Filename/path hit only: 204_1381.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1383.JPG,Takeout/Drive/Pictures/2011/204_1383.JPG,Yes,Yes,Filename/path hit only: 204_1383.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1384.JPG,Takeout/Drive/Pictures/2011/204_1384.JPG,Yes,Yes,Filename/path hit only: 204_1384.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1385.JPG,Takeout/Drive/Pictures/2011/204_1385.JPG,Yes,Yes,Filename/path hit only: 204_1385.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1386.JPG,Takeout/Drive/Pictures/2011/204_1386.JPG,Yes,Yes,Filename/path hit only: 204_1386.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1388.MOV,Takeout/Drive/Pictures/2011/204_1388.MOV,Yes,Yes,Filename/path hit only: 204_1388.MOV
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1389.JPG,Takeout/Drive/Pictures/2011/204_1389.JPG,Yes,Yes,Filename/path hit only: 204_1389.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1390.JPG,Takeout/Drive/Pictures/2011/204_1390.JPG,Yes,Yes,Filename/path hit only: 204_1390.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1391.JPG,Takeout/Drive/Pictures/2011/204_1391.JPG,Yes,Yes,Filename/path hit only: 204_1391.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1392.JPG,Takeout/Drive/Pictures/2011/204_1392.JPG,Yes,Yes,Filename/path hit only: 204_1392.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1393.JPG,Takeout/Drive/Pictures/2011/204_1393.JPG,Yes,Yes,Filename/path hit only: 204_1393.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1395.JPG,Takeout/Drive/Pictures/2011/204_1395.JPG,Yes,Yes,Filename/path hit only: 204_1395.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1396.JPG,Takeout/Drive/Pictures/2011/204_1396.JPG,Yes,Yes,Filename/path hit only: 204_1396.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1397.JPG,Takeout/Drive/Pictures/2011/204_1397.JPG,Yes,Yes,Filename/path hit only: 204_1397.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1398.JPG,Takeout/Drive/Pictures/2011/204_1398.JPG,Yes,Yes,Filename/path hit only: 204_1398.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1399.JPG,Takeout/Drive/Pictures/2011/204_1399.JPG,Yes,Yes,Filename/path hit only: 204_1399.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1400.JPG,Takeout/Drive/Pictures/2011/204_1400.JPG,Yes,Yes,Filename/path hit only: 204_1400.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1401.JPG,Takeout/Drive/Pictures/2011/204_1401.JPG,Yes,Yes,Filename/path hit only: 204_1401.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1407.JPG,Takeout/Drive/Pictures/2011/204_1407.JPG,Yes,Yes,Filename/path hit only: 204_1407.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1408.JPG,Takeout/Drive/Pictures/2011/204_1408.JPG,Yes,Yes,Filename/path hit only: 204_1408.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1409.JPG,Takeout/Drive/Pictures/2011/204_1409.JPG,Yes,Yes,Filename/path hit only: 204_1409.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1410.JPG,Takeout/Drive/Pictures/2011/204_1410.JPG,Yes,Yes,Filename/path hit only: 204_1410.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1411.JPG,Takeout/Drive/Pictures/2011/204_1411.JPG,Yes,Yes,Filename/path hit only: 204_1411.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1414.JPG,Takeout/Drive/Pictures/2011/204_1414.JPG,Yes,Yes,Filename/path hit only: 204_1414.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1415.JPG,Takeout/Drive/Pictures/2011/204_1415.JPG,Yes,Yes,Filename/path hit only: 204_1415.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1416.JPG,Takeout/Drive/Pictures/2011/204_1416.JPG,Yes,Yes,Filename/path hit only: 204_1416.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1417.JPG,Takeout/Drive/Pictures/2011/204_1417.JPG,Yes,Yes,Filename/path hit only: 204_1417.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1418.JPG,Takeout/Drive/Pictures/2011/204_1418.JPG,Yes,Yes,Filename/path hit only: 204_1418.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1419.JPG,Takeout/Drive/Pictures/2011/204_1419.JPG,Yes,Yes,Filename/path hit only: 204_1419.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1420.JPG,Takeout/Drive/Pictures/2011/204_1420.JPG,Yes,Yes,Filename/path hit only: 204_1420.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1421.JPG,Takeout/Drive/Pictures/2011/204_1421.JPG,Yes,Yes,Filename/path hit only: 204_1421.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1422.JPG,Takeout/Drive/Pictures/2011/204_1422.JPG,Yes,Yes,Filename/path hit only: 204_1422.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1424.JPG,Takeout/Drive/Pictures/2011/204_1424.JPG,Yes,Yes,Filename/path hit only: 204_1424.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1425.JPG,Takeout/Drive/Pictures/2011/204_1425.JPG,Yes,Yes,Filename/path hit only: 204_1425.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1429.JPG,Takeout/Drive/Pictures/2011/204_1429.JPG,Yes,Yes,Filename/path hit only: 204_1429.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1430.JPG,Takeout/Drive/Pictures/2011/204_1430.JPG,Yes,Yes,Filename/path hit only: 204_1430.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1431.JPG,Takeout/Drive/Pictures/2011/204_1431.JPG,Yes,Yes,Filename/path hit only: 204_1431.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1433.JPG,Takeout/Drive/Pictures/2011/204_1433.JPG,Yes,Yes,Filename/path hit only: 204_1433.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1434.JPG,Takeout/Drive/Pictures/2011/204_1434.JPG,Yes,Yes,Filename/path hit only: 204_1434.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1435.JPG,Takeout/Drive/Pictures/2011/204_1435.JPG,Yes,Yes,Filename/path hit only: 204_1435.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1438.JPG,Takeout/Drive/Pictures/2011/204_1438.JPG,Yes,Yes,Filename/path hit only: 204_1438.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1440.JPG,Takeout/Drive/Pictures/2011/204_1440.JPG,Yes,Yes,Filename/path hit only: 204_1440.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1441.JPG,Takeout/Drive/Pictures/2011/204_1441.JPG,Yes,Yes,Filename/path hit only: 204_1441.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1442.JPG,Takeout/Drive/Pictures/2011/204_1442.JPG,Yes,Yes,Filename/path hit only: 204_1442.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1443.JPG,Takeout/Drive/Pictures/2011/204_1443.JPG,Yes,Yes,Filename/path hit only: 204_1443.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1444.JPG,Takeout/Drive/Pictures/2011/204_1444.JPG,Yes,Yes,Filename/path hit only: 204_1444.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1446.JPG,Takeout/Drive/Pictures/2011/204_1446.JPG,Yes,Yes,Filename/path hit only: 204_1446.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1447.JPG,Takeout/Drive/Pictures/2011/204_1447.JPG,Yes,Yes,Filename/path hit only: 204_1447.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1448.JPG,Takeout/Drive/Pictures/2011/204_1448.JPG,Yes,Yes,Filename/path hit only: 204_1448.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1449.JPG,Takeout/Drive/Pictures/2011/204_1449.JPG,Yes,Yes,Filename/path hit only: 204_1449.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1450.JPG,Takeout/Drive/Pictures/2011/204_1450.JPG,Yes,Yes,Filename/path hit only: 204_1450.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1451.MOV,Takeout/Drive/Pictures/2011/204_1451.MOV,Yes,Yes,Filename/path hit only: 204_1451.MOV
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1455.JPG,Takeout/Drive/Pictures/2011/204_1455.JPG,Yes,Yes,Filename/path hit only: 204_1455.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1456.JPG,Takeout/Drive/Pictures/2011/204_1456.JPG,Yes,Yes,Filename/path hit only: 204_1456.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1457.JPG,Takeout/Drive/Pictures/2011/204_1457.JPG,Yes,Yes,Filename/path hit only: 204_1457.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1458.JPG,Takeout/Drive/Pictures/2011/204_1458.JPG,Yes,Yes,Filename/path hit only: 204_1458.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1459.JPG,Takeout/Drive/Pictures/2011/204_1459.JPG,Yes,Yes,Filename/path hit only: 204_1459.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1460.JPG,Takeout/Drive/Pictures/2011/204_1460.JPG,Yes,Yes,Filename/path hit only: 204_1460.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1461.JPG,Takeout/Drive/Pictures/2011/204_1461.JPG,Yes,Yes,Filename/path hit only: 204_1461.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1462.JPG,Takeout/Drive/Pictures/2011/204_1462.JPG,Yes,Yes,Filename/path hit only: 204_1462.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1463.JPG,Takeout/Drive/Pictures/2011/204_1463.JPG,Yes,Yes,Filename/path hit only: 204_1463.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1464.JPG,Takeout/Drive/Pictures/2011/204_1464.JPG,Yes,Yes,Filename/path hit only: 204_1464.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1465.JPG,Takeout/Drive/Pictures/2011/204_1465.JPG,Yes,Yes,Filename/path hit only: 204_1465.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1466.JPG,Takeout/Drive/Pictures/2011/204_1466.JPG,Yes,Yes,Filename/path hit only: 204_1466.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1467.JPG,Takeout/Drive/Pictures/2011/204_1467.JPG,Yes,Yes,Filename/path hit only: 204_1467.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1468.JPG,Takeout/Drive/Pictures/2011/204_1468.JPG,Yes,Yes,Filename/path hit only: 204_1468.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1469.JPG,Takeout/Drive/Pictures/2011/204_1469.JPG,Yes,Yes,Filename/path hit only: 204_1469.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1470.JPG,Takeout/Drive/Pictures/2011/204_1470.JPG,Yes,Yes,Filename/path hit only: 204_1470.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1471.JPG,Takeout/Drive/Pictures/2011/204_1471.JPG,Yes,Yes,Filename/path hit only: 204_1471.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1472.JPG,Takeout/Drive/Pictures/2011/204_1472.JPG,Yes,Yes,Filename/path hit only: 204_1472.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1473.JPG,Takeout/Drive/Pictures/2011/204_1473.JPG,Yes,Yes,Filename/path hit only: 204_1473.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1474.JPG,Takeout/Drive/Pictures/2011/204_1474.JPG,Yes,Yes,Filename/path hit only: 204_1474.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1475.JPG,Takeout/Drive/Pictures/2011/204_1475.JPG,Yes,Yes,Filename/path hit only: 204_1475.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1476.JPG,Takeout/Drive/Pictures/2011/204_1476.JPG,Yes,Yes,Filename/path hit only: 204_1476.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1477.JPG,Takeout/Drive/Pictures/2011/204_1477.JPG,Yes,Yes,Filename/path hit only: 204_1477.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1478.JPG,Takeout/Drive/Pictures/2011/204_1478.JPG,Yes,Yes,Filename/path hit only: 204_1478.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1479.JPG,Takeout/Drive/Pictures/2011/204_1479.JPG,Yes,Yes,Filename/path hit only: 204_1479.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1480.JPG,Takeout/Drive/Pictures/2011/204_1480.JPG,Yes,Yes,Filename/path hit only: 204_1480.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1481.JPG,Takeout/Drive/Pictures/2011/204_1481.JPG,Yes,Yes,Filename/path hit only: 204_1481.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1482.JPG,Takeout/Drive/Pictures/2011/204_1482.JPG,Yes,Yes,Filename/path hit only: 204_1482.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1483.JPG,Takeout/Drive/Pictures/2011/204_1483.JPG,Yes,Yes,Filename/path hit only: 204_1483.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1484.JPG,Takeout/Drive/Pictures/2011/204_1484.JPG,Yes,Yes,Filename/path hit only: 204_1484.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1485.JPG,Takeout/Drive/Pictures/2011/204_1485.JPG,Yes,Yes,Filename/path hit only: 204_1485.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1486.JPG,Takeout/Drive/Pictures/2011/204_1486.JPG,Yes,Yes,Filename/path hit only: 204_1486.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1487.JPG,Takeout/Drive/Pictures/2011/204_1487.JPG,Yes,Yes,Filename/path hit only: 204_1487.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1488.JPG,Takeout/Drive/Pictures/2011/204_1488.JPG,Yes,Yes,Filename/path hit only: 204_1488.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1489.JPG,Takeout/Drive/Pictures/2011/204_1489.JPG,Yes,Yes,Filename/path hit only: 204_1489.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1490.JPG,Takeout/Drive/Pictures/2011/204_1490.JPG,Yes,Yes,Filename/path hit only: 204_1490.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1491.JPG,Takeout/Drive/Pictures/2011/204_1491.JPG,Yes,Yes,Filename/path hit only: 204_1491.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1492.JPG,Takeout/Drive/Pictures/2011/204_1492.JPG,Yes,Yes,Filename/path hit only: 204_1492.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1493.JPG,Takeout/Drive/Pictures/2011/204_1493.JPG,Yes,Yes,Filename/path hit only: 204_1493.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1494.JPG,Takeout/Drive/Pictures/2011/204_1494.JPG,Yes,Yes,Filename/path hit only: 204_1494.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1495.JPG,Takeout/Drive/Pictures/2011/204_1495.JPG,Yes,Yes,Filename/path hit only: 204_1495.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1496.JPG,Takeout/Drive/Pictures/2011/204_1496.JPG,Yes,Yes,Filename/path hit only: 204_1496.JPG
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Pictures\2011\204_1497.JPG,Takeout/Drive/Pictures/2011/204_1497.JPG,Yes,Yes,Filename/path hit only: 204_1497.JPG
